Date,Open,High,Low,Close,Adj Close,Volume
2019-08-30,0.900000,0.940000,0.830000,0.930000,0.930000,409300
2019-09-03,0.930000,0.930000,0.860000,0.860000,0.860000,255700
2019-09-04,0.870000,0.910000,0.870000,0.900000,0.900000,334600
2019-09-05,0.930000,0.940000,0.890000,0.920000,0.920000,521400
2019-09-06,0.910000,0.940000,0.900000,0.910000,0.910000,220500
2019-09-09,0.800000,0.820000,0.720000,0.740000,0.740000,2036800
2019-09-10,0.800000,0.810000,0.760000,0.790000,0.790000,1678400
2019-09-11,0.810000,0.870000,0.770000,0.830000,0.830000,1042200
2019-09-12,0.850000,0.860000,0.750000,0.760000,0.760000,1128700
2019-09-13,0.770000,0.800000,0.730000,0.780000,0.780000,938000
2019-09-16,0.770000,0.810000,0.750000,0.790000,0.790000,944000
2019-09-17,0.790000,0.800000,0.720000,0.760000,0.760000,1000600
2019-09-18,0.740000,0.770000,0.730000,0.760000,0.760000,1045200
2019-09-19,0.740000,0.770000,0.730000,0.750000,0.750000,822100
2019-09-20,0.750000,0.760000,0.700000,0.700000,0.700000,11753500
2019-09-23,0.710000,0.720000,0.710000,0.720000,0.720000,979800
2019-09-24,0.720000,0.720000,0.660000,0.670000,0.670000,1489100
2019-09-25,0.690000,0.710000,0.660000,0.700000,0.700000,489500
2019-09-26,0.700000,0.730000,0.690000,0.710000,0.710000,450800
2019-09-27,0.700000,0.730000,0.700000,0.710000,0.710000,198900
2019-09-30,0.720000,0.730000,0.670000,0.680000,0.680000,348300
2019-10-01,0.690000,0.690000,0.620000,0.630000,0.630000,471100
2019-10-02,0.640000,0.670000,0.620000,0.640000,0.640000,300700
2019-10-03,0.660000,0.700000,0.590000,0.700000,0.700000,2000900
2019-10-04,0.640000,0.680000,0.610000,0.620000,0.620000,742600
2019-10-07,0.620000,0.640000,0.610000,0.620000,0.620000,221200
2019-10-08,0.620000,0.620000,0.570000,0.580000,0.580000,328000
2019-10-09,0.590000,0.620000,0.580000,0.590000,0.590000,184600
2019-10-10,0.590000,0.590000,0.550000,0.570000,0.570000,648700
2019-10-11,0.570000,0.590000,0.540000,0.550000,0.550000,401000
2019-10-14,0.550000,0.600000,0.550000,0.580000,0.580000,430900
2019-10-15,0.590000,0.610000,0.560000,0.570000,0.570000,404500
2019-10-16,0.570000,0.650000,0.570000,0.590000,0.590000,495300
2019-10-17,0.590000,0.590000,0.570000,0.570000,0.570000,391800
2019-10-18,0.570000,0.600000,0.560000,0.560000,0.560000,164400
2019-10-21,0.560000,0.570000,0.550000,0.560000,0.560000,374400
2019-10-22,0.560000,0.620000,0.550000,0.560000,0.560000,436900
2019-10-23,0.560000,0.570000,0.540000,0.560000,0.560000,294700
2019-10-24,0.590000,0.600000,0.560000,0.580000,0.580000,309600
2019-10-25,0.590000,0.590000,0.570000,0.570000,0.570000,200700
2019-10-28,0.590000,0.590000,0.570000,0.580000,0.580000,171600
2019-10-29,0.580000,0.590000,0.560000,0.570000,0.570000,263800
2019-10-30,0.570000,0.580000,0.550000,0.550000,0.550000,315400
2019-10-31,0.560000,0.590000,0.550000,0.560000,0.560000,238200
2019-11-01,0.560000,0.580000,0.560000,0.560000,0.560000,246600
2019-11-04,0.550000,0.630000,0.550000,0.600000,0.600000,340400
2019-11-05,0.610000,0.610000,0.560000,0.560000,0.560000,293000
2019-11-06,0.570000,0.600000,0.550000,0.550000,0.550000,697500
2019-11-07,0.550000,0.580000,0.460000,0.490000,0.490000,705600
2019-11-08,0.490000,0.540000,0.490000,0.520000,0.520000,158800
2019-11-11,0.520000,0.530000,0.500000,0.510000,0.510000,157800
2019-11-12,0.510000,0.510000,0.500000,0.500000,0.500000,147500
2019-11-13,0.500000,0.530000,0.500000,0.510000,0.510000,125100
2019-11-14,0.500000,0.530000,0.500000,0.520000,0.520000,307800
2019-11-15,0.550000,0.570000,0.520000,0.550000,0.550000,479900
2019-11-18,0.550000,0.580000,0.520000,0.530000,0.530000,374300
2019-11-19,0.530000,0.560000,0.530000,0.540000,0.540000,322400
2019-11-20,0.580000,0.580000,0.530000,0.530000,0.530000,189100
2019-11-21,0.540000,0.550000,0.520000,0.530000,0.530000,226900
2019-11-22,0.550000,0.550000,0.500000,0.500000,0.500000,265700
2019-11-25,0.520000,0.550000,0.500000,0.510000,0.510000,245200
2019-11-26,0.510000,0.530000,0.480000,0.490000,0.490000,357100
2019-11-27,0.490000,0.510000,0.480000,0.490000,0.490000,161000
2019-11-29,0.500000,0.530000,0.480000,0.500000,0.500000,112200
2019-12-02,0.520000,0.530000,0.450000,0.460000,0.460000,484700
2019-12-03,0.460000,0.490000,0.460000,0.480000,0.480000,127500
2019-12-04,0.490000,0.500000,0.460000,0.460000,0.460000,251400
2019-12-05,0.460000,0.540000,0.460000,0.500000,0.500000,521300
2019-12-06,0.510000,0.540000,0.500000,0.500000,0.500000,237300
2019-12-09,0.500000,0.510000,0.480000,0.490000,0.490000,171400
2019-12-10,0.490000,0.510000,0.450000,0.470000,0.470000,586100
2019-12-11,0.450000,0.460000,0.410000,0.420000,0.420000,702300
2019-12-12,0.410000,0.440000,0.400000,0.410000,0.410000,654800
2019-12-13,0.400000,0.430000,0.380000,0.380000,0.380000,1267800
2019-12-16,0.390000,0.400000,0.360000,0.370000,0.370000,711400
2019-12-17,0.370000,0.390000,0.350000,0.380000,0.380000,839500
2019-12-18,0.380000,0.400000,0.370000,0.370000,0.370000,727700
2019-12-19,0.380000,0.390000,0.370000,0.380000,0.380000,423100
2019-12-20,0.370000,0.400000,0.370000,0.390000,0.390000,564800
2019-12-23,0.400000,0.400000,0.380000,0.380000,0.380000,565700
2019-12-24,0.380000,0.400000,0.380000,0.390000,0.390000,324800
2019-12-26,0.390000,0.400000,0.370000,0.380000,0.380000,387600
2019-12-27,0.380000,0.430000,0.380000,0.420000,0.420000,898300
2019-12-30,0.450000,0.470000,0.400000,0.410000,0.410000,1021500
2019-12-31,0.410000,0.420000,0.390000,0.400000,0.400000,1004600
2020-01-02,0.410000,0.470000,0.410000,0.440000,0.440000,568500
2020-01-03,0.450000,0.480000,0.420000,0.470000,0.470000,580100
2020-01-06,0.470000,0.470000,0.430000,0.440000,0.440000,363500
2020-01-07,0.470000,0.480000,0.440000,0.460000,0.460000,325500
2020-01-08,0.480000,0.490000,0.460000,0.480000,0.480000,525200
2020-01-09,0.490000,0.490000,0.450000,0.470000,0.470000,401000
2020-01-10,0.480000,0.480000,0.450000,0.470000,0.470000,296400
2020-01-13,0.440000,0.450000,0.400000,0.420000,0.420000,485400
2020-01-14,0.400000,0.420000,0.400000,0.400000,0.400000,287600
2020-01-15,0.410000,0.440000,0.400000,0.430000,0.430000,212100
2020-01-16,0.430000,0.480000,0.430000,0.450000,0.450000,290400
2020-01-17,0.490000,0.520000,0.460000,0.510000,0.510000,1127900
2020-01-21,0.530000,0.550000,0.500000,0.510000,0.510000,382900
2020-01-22,0.530000,0.530000,0.490000,0.500000,0.500000,296900
2020-01-23,0.520000,0.520000,0.470000,0.490000,0.490000,190900
2020-01-24,0.520000,0.530000,0.490000,0.520000,0.520000,343800
2020-01-27,0.500000,0.510000,0.480000,0.480000,0.480000,210500
2020-01-28,0.480000,0.490000,0.450000,0.460000,0.460000,354100
2020-01-29,0.470000,0.470000,0.410000,0.450000,0.450000,197400
2020-01-30,0.430000,0.440000,0.400000,0.400000,0.400000,534800
2020-01-31,0.410000,0.430000,0.410000,0.410000,0.410000,171900
2020-02-03,0.410000,0.420000,0.400000,0.400000,0.400000,263800
2020-02-04,0.410000,0.420000,0.400000,0.410000,0.410000,234500
2020-02-05,0.410000,0.420000,0.400000,0.410000,0.410000,185800
2020-02-06,0.400000,0.420000,0.400000,0.400000,0.400000,150100
2020-02-07,0.420000,0.420000,0.390000,0.410000,0.410000,341900
2020-02-10,0.410000,0.410000,0.400000,0.400000,0.400000,168600
2020-02-11,0.410000,0.410000,0.390000,0.400000,0.400000,153200
2020-02-12,0.400000,0.410000,0.400000,0.400000,0.400000,90000
2020-02-13,0.400000,0.410000,0.400000,0.400000,0.400000,215900
2020-02-14,0.400000,0.410000,0.400000,0.400000,0.400000,370500
2020-02-18,0.400000,0.400000,0.370000,0.390000,0.390000,293100
2020-02-19,0.390000,0.400000,0.380000,0.390000,0.390000,274500
2020-02-20,0.400000,0.410000,0.380000,0.400000,0.400000,245400
2020-02-21,0.400000,0.400000,0.390000,0.400000,0.400000,237500
2020-02-24,0.400000,0.400000,0.380000,0.390000,0.390000,264900
2020-02-25,0.390000,0.400000,0.290000,0.360000,0.360000,775600
2020-02-26,0.370000,0.370000,0.330000,0.350000,0.350000,177800
2020-02-27,0.350000,0.360000,0.300000,0.320000,0.320000,483900
2020-02-28,0.320000,0.330000,0.260000,0.320000,0.320000,506800
2020-03-02,0.320000,0.370000,0.320000,0.360000,0.360000,297400
2020-03-03,0.370000,0.370000,0.320000,0.340000,0.340000,237200
2020-03-04,0.340000,0.380000,0.320000,0.370000,0.370000,407600
2020-03-05,0.360000,0.370000,0.330000,0.340000,0.340000,252100
2020-03-06,0.340000,0.380000,0.320000,0.370000,0.370000,601500
2020-03-09,0.370000,0.380000,0.320000,0.320000,0.320000,440600
2020-03-10,0.350000,0.360000,0.270000,0.290000,0.290000,743200
2020-03-11,0.310000,0.310000,0.250000,0.270000,0.270000,507900
2020-03-12,0.250000,0.300000,0.250000,0.250000,0.250000,495000
2020-03-13,0.250000,0.300000,0.250000,0.250000,0.250000,328400
2020-03-16,0.260000,0.290000,0.190000,0.210000,0.210000,404200
2020-03-17,0.250000,0.260000,0.210000,0.250000,0.250000,231700
2020-03-18,0.250000,0.260000,0.220000,0.230000,0.230000,291200
2020-03-19,0.250000,0.280000,0.230000,0.280000,0.280000,392500
2020-03-20,0.280000,0.280000,0.250000,0.270000,0.270000,159900
2020-03-23,0.240000,0.270000,0.230000,0.250000,0.250000,146000
2020-03-24,0.270000,0.280000,0.250000,0.270000,0.270000,118900
2020-03-25,0.280000,0.330000,0.270000,0.320000,0.320000,1022400
2020-03-26,0.330000,0.360000,0.320000,0.360000,0.360000,343500
2020-03-27,0.380000,0.380000,0.340000,0.370000,0.370000,267600
2020-03-30,0.370000,0.380000,0.350000,0.360000,0.360000,174400
2020-03-31,0.370000,0.370000,0.340000,0.350000,0.350000,169000
2020-04-01,0.350000,0.370000,0.340000,0.370000,0.370000,165000
2020-04-02,0.340000,0.370000,0.340000,0.350000,0.350000,175400
2020-04-03,0.350000,0.360000,0.340000,0.360000,0.360000,203400
2020-04-06,0.370000,0.370000,0.340000,0.350000,0.350000,139000
2020-04-07,0.360000,0.400000,0.350000,0.390000,0.390000,268400
2020-04-08,0.390000,0.420000,0.350000,0.370000,0.370000,451300
2020-04-09,0.360000,0.380000,0.350000,0.370000,0.370000,162700
2020-04-13,0.370000,0.380000,0.350000,0.370000,0.370000,172200
2020-04-14,0.360000,0.380000,0.360000,0.380000,0.380000,163900
2020-04-15,0.380000,0.390000,0.360000,0.390000,0.390000,146700
2020-04-16,0.380000,0.390000,0.360000,0.360000,0.360000,271700
2020-04-17,0.380000,0.380000,0.360000,0.360000,0.360000,214200
2020-04-20,0.360000,0.380000,0.340000,0.360000,0.360000,301300
2020-04-21,0.360000,0.520000,0.340000,0.370000,0.370000,4963900
2020-04-22,0.410000,0.410000,0.370000,0.380000,0.380000,470900
2020-04-23,0.400000,0.400000,0.380000,0.390000,0.390000,303200
2020-04-24,0.390000,0.400000,0.380000,0.390000,0.390000,263500
2020-04-27,0.390000,0.450000,0.390000,0.430000,0.430000,432500
2020-04-28,0.440000,0.440000,0.410000,0.420000,0.420000,328500
2020-04-29,0.430000,0.450000,0.420000,0.440000,0.440000,279800
2020-04-30,0.440000,0.510000,0.440000,0.510000,0.510000,1117300
2020-05-01,0.510000,0.510000,0.470000,0.500000,0.500000,524800
2020-05-04,0.500000,0.670000,0.450000,0.590000,0.590000,4057000
2020-05-05,0.750000,0.790000,0.600000,0.630000,0.630000,7227700
2020-05-06,0.610000,0.620000,0.550000,0.600000,0.600000,1605900
2020-05-07,0.600000,0.610000,0.560000,0.570000,0.570000,635000
2020-05-08,0.600000,0.690000,0.580000,0.650000,0.650000,2229600
2020-05-11,0.670000,0.850000,0.670000,0.820000,0.820000,3515000
2020-05-12,0.880000,0.950000,0.820000,0.870000,0.870000,4209100
2020-05-13,0.880000,0.880000,0.680000,0.740000,0.740000,2208500
2020-05-14,0.730000,0.740000,0.650000,0.730000,0.730000,735900
2020-05-15,0.710000,0.770000,0.700000,0.760000,0.760000,884100
2020-05-18,0.800000,0.840000,0.760000,0.810000,0.810000,1364900
2020-05-19,0.860000,0.870000,0.780000,0.800000,0.800000,946000
2020-05-20,0.840000,0.990000,0.820000,0.990000,0.990000,3673200
2020-05-21,0.990000,1.100000,0.970000,1.080000,1.080000,3514900
2020-05-22,1.110000,1.110000,0.980000,1.020000,1.020000,1636700
2020-05-26,1.070000,1.100000,0.990000,1.030000,1.030000,1848900
2020-05-27,1.080000,1.080000,0.920000,0.960000,0.960000,1779000
2020-05-28,1.050000,1.100000,1.010000,1.020000,1.020000,2074700
2020-05-29,1.080000,1.080000,1.020000,1.040000,1.040000,656800
2020-06-01,1.070000,1.080000,1.030000,1.050000,1.050000,860000
2020-06-02,1.050000,1.060000,1.000000,1.020000,1.020000,773400
2020-06-03,1.030000,1.050000,1.000000,1.040000,1.040000,1038200
2020-06-04,1.040000,1.240000,1.040000,1.200000,1.200000,2934400
2020-06-05,1.200000,1.310000,1.160000,1.250000,1.250000,2175700
2020-06-08,1.290000,1.320000,1.250000,1.260000,1.260000,1087200
2020-06-09,1.250000,1.540000,1.230000,1.530000,1.530000,3162200
2020-06-10,1.610000,1.640000,1.260000,1.420000,1.420000,3151200
2020-06-11,1.250000,1.270000,1.110000,1.190000,1.190000,3950200
2020-06-12,1.300000,1.450000,1.210000,1.440000,1.440000,1768600
2020-06-15,1.360000,1.500000,1.300000,1.420000,1.420000,1294100
2020-06-16,1.490000,1.520000,1.360000,1.420000,1.420000,3493900
2020-06-17,1.420000,1.490000,1.390000,1.400000,1.400000,782100
2020-06-18,1.400000,1.440000,1.370000,1.420000,1.420000,640500
2020-06-19,1.440000,1.440000,1.380000,1.410000,1.410000,370800
2020-06-22,1.410000,1.420000,1.370000,1.390000,1.390000,477500
2020-06-23,1.390000,1.410000,1.250000,1.290000,1.290000,1106400
2020-06-24,1.310000,1.330000,1.250000,1.270000,1.270000,630800
2020-06-25,1.260000,1.330000,1.210000,1.310000,1.310000,530000
2020-06-26,1.320000,1.330000,1.180000,1.180000,1.180000,745100
2020-06-29,1.200000,1.250000,1.170000,1.220000,1.220000,530100
2020-06-30,1.300000,1.440000,1.280000,1.330000,1.330000,1505900
2020-07-01,1.340000,1.380000,1.300000,1.320000,1.320000,449400
2020-07-02,1.350000,1.420000,1.340000,1.400000,1.400000,610400
2020-07-06,1.430000,1.440000,1.320000,1.350000,1.350000,919900
2020-07-07,1.340000,1.340000,1.250000,1.250000,1.250000,803600
2020-07-08,1.280000,1.300000,1.230000,1.280000,1.280000,332800
2020-07-09,1.290000,1.300000,1.230000,1.290000,1.290000,536300
2020-07-10,1.320000,1.320000,1.260000,1.300000,1.300000,380300
2020-07-13,1.400000,1.940000,1.380000,1.500000,1.500000,9496300
2020-07-14,1.470000,1.690000,1.450000,1.670000,1.670000,2430700
2020-07-15,1.740000,1.920000,1.670000,1.780000,1.780000,2315000
2020-07-16,1.700000,1.850000,1.630000,1.810000,1.810000,1223700
2020-07-17,1.850000,2.090000,1.770000,2.020000,2.020000,2878600
2020-07-20,2.060000,2.090000,1.800000,1.890000,1.890000,1506100
2020-07-21,1.970000,2.000000,1.890000,1.910000,1.910000,633900
2020-07-22,1.910000,2.000000,1.850000,1.880000,1.880000,937800
2020-07-23,1.890000,1.900000,1.710000,1.750000,1.750000,1091600
2020-07-24,1.800000,1.820000,1.640000,1.780000,1.780000,709000
2020-07-27,1.790000,1.880000,1.780000,1.860000,1.860000,564000
2020-07-28,1.880000,1.900000,1.760000,1.780000,1.780000,577200
2020-07-29,1.770000,1.860000,1.750000,1.800000,1.800000,350200
2020-07-30,1.800000,1.960000,1.800000,1.950000,1.950000,661900
2020-07-31,1.990000,2.030000,1.860000,2.010000,2.010000,967700
2020-08-03,2.030000,2.160000,2.020000,2.140000,2.140000,1366700
2020-08-04,2.070000,2.120000,1.680000,1.920000,1.920000,1979900
2020-08-05,1.890000,1.910000,1.720000,1.720000,1.720000,1491400
2020-08-06,1.770000,1.890000,1.720000,1.880000,1.880000,569500
2020-08-07,1.890000,1.890000,1.760000,1.800000,1.800000,442900
2020-08-10,1.810000,1.870000,1.770000,1.820000,1.820000,455300
2020-08-11,1.840000,1.840000,1.720000,1.730000,1.730000,769300
2020-08-12,1.750000,1.780000,1.560000,1.600000,1.600000,1358500
2020-08-13,1.650000,1.750000,1.630000,1.700000,1.700000,505600
2020-08-14,1.670000,1.690000,1.470000,1.490000,1.490000,1943400
2020-08-17,1.510000,1.580000,1.490000,1.510000,1.510000,1007400
2020-08-18,1.500000,1.520000,1.380000,1.470000,1.470000,1249800
2020-08-19,1.470000,1.520000,1.420000,1.470000,1.470000,548900
2020-08-20,1.480000,1.490000,1.410000,1.420000,1.420000,409600
2020-08-21,1.410000,1.420000,1.320000,1.340000,1.340000,923200
2020-08-24,1.360000,1.380000,1.330000,1.370000,1.370000,642500
2020-08-25,1.400000,1.430000,1.370000,1.410000,1.410000,621000
2020-08-26,1.440000,1.550000,1.440000,1.550000,1.550000,1048700
2020-08-27,1.550000,1.550000,1.450000,1.530000,1.530000,815700
2020-08-28,1.510000,1.540000,1.490000,1.530000,1.530000,477300
2020-08-31,1.540000,1.540000,1.450000,1.510000,1.510000,459800
2020-09-01,1.500000,1.550000,1.450000,1.520000,1.520000,411400
2020-09-02,1.540000,1.550000,1.490000,1.540000,1.540000,301400
2020-09-03,1.500000,1.510000,1.350000,1.390000,1.390000,814400
2020-09-04,1.370000,1.410000,1.220000,1.370000,1.370000,809300
2020-09-08,1.390000,1.390000,1.260000,1.270000,1.270000,470600
2020-09-09,1.310000,1.350000,1.260000,1.310000,1.310000,273100
2020-09-10,1.290000,1.350000,1.260000,1.260000,1.260000,297700
2020-09-11,1.290000,1.350000,1.260000,1.270000,1.270000,231400
2020-09-14,1.320000,1.420000,1.300000,1.400000,1.400000,403700
2020-09-15,1.440000,1.480000,1.370000,1.380000,1.380000,276900
2020-09-16,1.510000,1.640000,1.420000,1.440000,1.440000,3092200
2020-09-17,1.440000,1.440000,1.320000,1.370000,1.370000,680400
2020-09-18,1.390000,1.420000,1.340000,1.350000,1.350000,508600
2020-09-21,1.330000,1.340000,1.280000,1.280000,1.280000,554700
2020-09-22,1.300000,1.330000,1.260000,1.310000,1.310000,297900
2020-09-23,1.300000,1.300000,1.230000,1.230000,1.230000,461900
2020-09-24,1.250000,1.320000,1.200000,1.230000,1.230000,503100
2020-09-25,1.230000,1.300000,1.230000,1.280000,1.280000,230700
2020-09-28,1.300000,1.390000,1.290000,1.320000,1.320000,464600
2020-09-29,1.320000,1.410000,1.300000,1.410000,1.410000,480800
2020-09-30,1.440000,1.440000,1.340000,1.380000,1.380000,250200
2020-10-01,1.390000,1.410000,1.370000,1.390000,1.390000,212100
2020-10-02,1.330000,1.410000,1.300000,1.370000,1.370000,193800
2020-10-05,1.400000,1.430000,1.330000,1.350000,1.350000,225600
2020-10-06,1.350000,1.390000,1.280000,1.280000,1.280000,327000
2020-10-07,1.310000,1.430000,1.310000,1.380000,1.380000,683700
2020-10-08,1.420000,1.470000,1.410000,1.440000,1.440000,393300
2020-10-09,1.460000,1.490000,1.440000,1.460000,1.460000,325300
2020-10-12,1.480000,1.480000,1.410000,1.420000,1.420000,239300
2020-10-13,1.420000,1.490000,1.400000,1.440000,1.440000,251300
2020-10-14,1.440000,1.490000,1.410000,1.430000,1.430000,203000
2020-10-15,1.420000,1.440000,1.380000,1.410000,1.410000,277000
2020-10-16,1.450000,1.450000,1.370000,1.400000,1.400000,225100
2020-10-19,1.360000,1.440000,1.320000,1.320000,1.320000,305000
2020-10-20,1.340000,1.360000,1.310000,1.340000,1.340000,159700
2020-10-21,1.350000,1.390000,1.330000,1.360000,1.360000,166200
2020-10-22,1.370000,1.390000,1.340000,1.360000,1.360000,130200
2020-10-23,1.390000,1.390000,1.310000,1.330000,1.330000,198300
2020-10-26,1.340000,1.360000,1.300000,1.350000,1.350000,175400
2020-10-27,1.340000,1.350000,1.300000,1.320000,1.320000,169200
2020-10-28,1.290000,1.300000,1.210000,1.220000,1.220000,499500
2020-10-29,1.240000,1.270000,1.220000,1.270000,1.270000,255100
2020-10-30,1.240000,1.250000,1.170000,1.190000,1.190000,372400
2020-11-02,1.210000,1.240000,1.170000,1.200000,1.200000,340200
2020-11-03,1.300000,1.460000,1.240000,1.440000,1.440000,1307800
2020-11-04,1.460000,1.520000,1.440000,1.480000,1.480000,858400
2020-11-05,1.490000,1.520000,1.380000,1.440000,1.440000,507900
2020-11-06,1.410000,1.480000,1.380000,1.400000,1.400000,497300
2020-11-09,1.400000,1.400000,1.320000,1.370000,1.370000,438000
2020-11-10,1.350000,1.350000,1.320000,1.340000,1.340000,358100
2020-11-11,1.340000,1.370000,1.320000,1.350000,1.350000,186700
2020-11-12,1.350000,1.370000,1.290000,1.320000,1.320000,289200
2020-11-13,1.330000,1.360000,1.280000,1.320000,1.320000,190000
2020-11-16,1.330000,1.370000,1.320000,1.360000,1.360000,317900
2020-11-17,1.360000,1.370000,1.320000,1.360000,1.360000,268400
2020-11-18,1.350000,1.370000,1.310000,1.330000,1.330000,270600
2020-11-19,1.360000,1.370000,1.300000,1.360000,1.360000,320600
2020-11-20,1.350000,1.440000,1.350000,1.390000,1.390000,382400
2020-11-23,1.400000,1.560000,1.390000,1.450000,1.450000,1046900
2020-11-24,1.560000,1.610000,1.510000,1.580000,1.580000,1037300
2020-11-25,1.600000,1.660000,1.540000,1.590000,1.590000,946600
2020-11-27,1.620000,1.650000,1.590000,1.620000,1.620000,344600
2020-11-30,1.650000,2.030000,1.630000,2.000000,2.000000,3011700
2020-12-01,2.010000,2.020000,1.660000,1.780000,1.780000,1890900
2020-12-02,1.710000,1.800000,1.640000,1.800000,1.800000,906400
2020-12-03,1.800000,1.850000,1.720000,1.810000,1.810000,802100
2020-12-04,1.840000,1.870000,1.780000,1.870000,1.870000,467100
2020-12-07,1.880000,1.920000,1.840000,1.890000,1.890000,544500
2020-12-08,1.730000,1.850000,1.730000,1.800000,1.800000,574400
2020-12-09,1.770000,1.810000,1.730000,1.740000,1.740000,578700
2020-12-10,1.740000,1.770000,1.680000,1.730000,1.730000,518600
2020-12-11,1.730000,1.770000,1.680000,1.770000,1.770000,337400
2020-12-14,1.760000,1.770000,1.680000,1.690000,1.690000,367100
2020-12-15,1.690000,1.740000,1.680000,1.720000,1.720000,389200
2020-12-16,1.750000,1.810000,1.710000,1.750000,1.750000,722900
2020-12-17,1.760000,1.790000,1.730000,1.740000,1.740000,683300
2020-12-18,1.740000,2.130000,1.740000,1.910000,1.910000,4901200
2020-12-21,2.020000,2.670000,1.990000,2.610000,2.610000,8327200
2020-12-22,2.940000,3.000000,2.210000,2.740000,2.740000,7225000
2020-12-23,3.220000,3.250000,2.740000,2.820000,2.820000,8826500
2020-12-24,2.900000,2.910000,2.650000,2.760000,2.760000,1637200
2020-12-28,2.860000,2.920000,2.580000,2.640000,2.640000,2037900
2020-12-29,2.700000,2.730000,2.320000,2.440000,2.440000,1634600
2020-12-30,2.520000,2.640000,2.400000,2.410000,2.410000,972700
2020-12-31,2.430000,2.550000,2.390000,2.430000,2.430000,608600
2021-01-04,2.490000,2.570000,2.330000,2.350000,2.350000,1105600
2021-01-05,2.350000,2.750000,2.340000,2.690000,2.690000,1751600
2021-01-06,2.700000,2.740000,2.550000,2.580000,2.580000,1611100
2021-01-07,2.820000,3.060000,2.760000,2.950000,2.950000,4859600
2021-01-08,3.110000,3.160000,2.690000,2.830000,2.830000,2828400
2021-01-11,2.860000,2.970000,2.720000,2.760000,2.760000,1251900
2021-01-12,2.780000,2.900000,2.590000,2.640000,2.640000,2409800
2021-01-13,2.660000,3.080000,2.650000,3.050000,3.050000,4479500
2021-01-14,3.000000,3.370000,2.980000,3.180000,3.180000,3919000
2021-01-15,3.370000,3.650000,3.120000,3.200000,3.200000,4686500
2021-01-19,3.470000,3.580000,3.240000,3.550000,3.550000,2279800
2021-01-20,3.780000,3.800000,3.370000,3.690000,3.690000,3138100
2021-01-21,3.750000,3.870000,3.510000,3.850000,3.850000,3839500
2021-01-22,3.780000,4.660000,3.740000,4.480000,4.480000,7382500
2021-01-25,5.500000,6.260000,4.900000,5.250000,5.250000,9488600
2021-01-26,5.850000,5.950000,5.170000,5.260000,5.260000,5521200
2021-01-27,4.920000,5.520000,4.520000,4.800000,4.800000,4395100
2021-01-28,5.070000,5.400000,4.800000,4.960000,4.960000,3586900
2021-01-29,4.900000,5.510000,4.840000,5.100000,5.100000,4471600
2021-02-01,5.350000,5.430000,4.880000,5.200000,5.200000,2794800
2021-02-02,5.650000,7.080000,5.510000,6.760000,6.760000,14827600
2021-02-03,6.600000,7.280000,6.100000,6.400000,6.400000,8633700
2021-02-04,6.760000,7.750000,6.500000,7.470000,7.470000,8488200
2021-02-05,8.100000,8.150000,7.050000,7.630000,7.630000,7498200
2021-02-08,7.870000,8.250000,7.570000,7.970000,7.970000,5225300
2021-02-09,7.850000,8.950000,7.850000,8.540000,8.540000,6858700
2021-02-10,9.900000,10.590000,9.010000,9.420000,9.420000,10414200
2021-02-11,10.060000,10.150000,8.500000,9.360000,9.360000,7336900
2021-02-12,9.180000,10.860000,8.800000,10.840000,10.840000,10365700
2021-02-16,12.830000,13.620000,12.220000,13.560000,13.560000,12963000
2021-02-17,12.520000,12.880000,11.150000,12.010000,12.010000,8562600
2021-02-18,10.800000,11.970000,10.100000,10.120000,10.120000,7892500
2021-02-19,10.900000,12.290000,10.560000,11.850000,11.850000,6110000
2021-02-22,11.490000,12.650000,10.410000,10.740000,10.740000,6679700
2021-02-23,9.550000,10.180000,7.110000,9.520000,9.520000,9750900
2021-02-24,9.110000,10.810000,9.100000,10.280000,10.280000,5345000
2021-02-25,9.740000,10.560000,8.360000,8.710000,8.710000,6491100
2021-02-26,8.870000,9.450000,7.980000,8.360000,8.360000,5139500
2021-03-01,8.560000,10.160000,8.560000,9.200000,9.200000,6592700
2021-03-02,11.130000,11.860000,9.560000,9.910000,9.910000,14958600
2021-03-03,9.780000,9.880000,8.400000,8.610000,8.610000,7450400
2021-03-04,8.620000,9.260000,7.700000,8.090000,8.090000,7654900
2021-03-05,8.110000,8.810000,6.040000,8.260000,8.260000,13182200
